Feature,Importance
cat__F3888_10-28-2015,0.0
cat__F3888_10-28-2016,0.0
cat__F3888_10-28-2021,0.0
cat__F3888_10-28-2024,0.0
cat__F3888_10-28-2025,0.0
cat__F3888_10-29-2010,0.0
cat__F3888_10-29-2012,0.0
cat__F3888_10-29-2014,0.0
cat__F3888_10-29-2015,0.0
cat__F3888_10-29-2016,0.0
cat__F3888_10-29-2018,0.0
cat__F3888_10-29-2019,0.0
cat__F3888_10-29-2020,0.0
cat__F3888_10-29-2022,0.0
cat__F3888_10-29-2024,0.0
cat__F3888_10-29-2025,0.0
cat__F3888_10-3-2011,0.0
cat__F3888_10-3-2012,0.0
cat__F3888_10-3-2013,0.0
cat__F3888_10-3-2015,0.0
cat__F3888_10-3-2016,0.0
cat__F3888_10-3-2018,0.0
cat__F3888_10-3-2019,0.0
cat__F3888_10-3-2020,0.0
cat__F3888_10-3-2023,0.0
cat__F3888_10-3-2024,0.0
cat__F3888_10-3-2025,0.0
cat__F3888_10-30-1984,0.0
cat__F3888_10-30-1996,0.0
cat__F3888_10-30-2002,0.0
cat__F3888_10-30-2007,0.0
cat__F3888_10-30-2012,0.0
cat__F3888_10-30-2013,0.0
cat__F3888_10-30-2017,0.0
cat__F3888_10-30-2018,0.0
cat__F3888_10-30-2021,0.0
cat__F3888_10-30-2023,0.0
cat__F3888_10-30-2024,0.0
cat__F3888_10-30-2025,0.0
cat__F3888_10-31-1998,0.0
cat__F3888_10-31-2008,0.0
cat__F3888_10-31-2011,0.0
cat__F3888_10-31-2012,0.0
cat__F3888_10-31-2013,0.0
cat__F3888_10-31-2014,0.0
cat__F3888_10-31-2015,0.0
cat__F3888_10-31-2017,0.0
cat__F3888_10-31-2018,0.0
cat__F3888_10-31-2019,0.0
cat__F3888_10-31-2020,0.0
cat__F3888_10-31-2022,0.0
cat__F3888_10-31-2023,0.0
cat__F3888_10-31-2025,0.0
cat__F3888_10-4-2001,0.0
cat__F3888_10-4-2002,0.0
cat__F3888_10-4-2008,0.0
cat__F3888_10-4-2012,0.0
cat__F3888_10-4-2013,0.0
cat__F3888_10-4-2016,0.0
cat__F3888_10-4-2017,0.0
cat__F3888_10-4-2018,0.0
cat__F3888_10-4-2019,0.0
cat__F3888_10-4-2021,0.0
cat__F3888_10-4-2022,0.0
cat__F3888_10-4-2023,0.0
cat__F3888_10-4-2024,0.0
cat__F3888_10-4-2025,0.0
cat__F3888_10-5-2001,0.0
cat__F3888_10-5-2007,0.0
cat__F3888_10-5-2010,0.0
cat__F3888_10-5-2012,0.0
cat__F3888_10-5-2013,0.0
cat__F3888_10-5-2017,0.0
cat__F3888_10-5-2019,0.0
cat__F3888_10-5-2023,0.0
cat__F3888_10-5-2024,0.0
cat__F3888_10-5-2025,0.0
cat__F3888_10-6-1994,0.0
cat__F3888_10-6-2005,0.0
cat__F3888_10-6-2006,0.0
cat__F3888_10-6-2007,0.0
cat__F3888_10-6-2009,0.0
cat__F3888_10-6-2010,0.0
cat__F3888_10-6-2012,0.0
cat__F3888_10-6-2015,0.0
cat__F3888_10-6-2016,0.0
cat__F3888_10-6-2017,0.0
cat__F3888_10-6-2018,0.0
cat__F3888_10-6-2020,0.0
cat__F3888_10-6-2021,0.0
cat__F3888_10-6-2022,0.0
cat__F3888_10-6-2025,0.0
cat__F3888_10-7-2006,0.0
cat__F3888_10-7-2013,0.0
cat__F3888_10-7-2014,0.0
cat__F3888_10-7-2016,0.0
cat__F3888_10-7-2017,0.0
cat__F3888_10-7-2020,0.0
cat__F3888_10-7-2022,0.0
cat__F3888_10-7-2023,0.0
cat__F3888_10-7-2024,0.0
cat__F3888_10-7-2025,0.0
cat__F3888_10-8-2003,0.0
cat__F3888_10-8-2005,0.0
cat__F3888_10-8-2011,0.0
cat__F3888_10-8-2012,0.0
cat__F3888_10-8-2014,0.0
cat__F3888_10-8-2015,0.0
cat__F3888_10-8-2020,0.0
cat__F3888_10-8-2021,0.0
cat__F3888_10-8-2025,0.0
cat__F3888_10-9-2007,0.0
cat__F3888_10-9-2009,0.0
cat__F3888_10-9-2012,0.0
cat__F3888_10-9-2013,0.0
cat__F3888_10-9-2014,0.0
cat__F3888_10-9-2017,0.0
cat__F3888_10-9-2018,0.0
cat__F3888_10-9-2020,0.0
cat__F3888_10-9-2024,0.0
cat__F3888_10-9-2025,0.0
cat__F3888_11-1-1995,0.0
cat__F3888_11-1-2006,0.0
cat__F3888_11-1-2010,0.0
cat__F3888_11-1-2011,0.0
cat__F3888_11-1-2012,0.0
cat__F3888_11-1-2013,0.0
cat__F3888_11-1-2017,0.0
cat__F3888_11-1-2019,0.0
cat__F3888_11-1-2021,0.0
cat__F3888_11-1-2022,0.0
cat__F3888_11-1-2023,0.0
cat__F3888_11-1-2024,0.0
cat__F3888_11-1-2025,0.0
cat__F3888_11-10-1980,0.0
cat__F3888_11-10-2008,0.0
cat__F3888_11-10-2012,0.0
cat__F3888_11-10-2014,0.0
cat__F3888_11-10-2015,0.0
cat__F3888_11-10-2017,0.0
cat__F3888_11-10-2020,0.0
cat__F3888_11-10-2022,0.0
cat__F3888_11-10-2023,0.0
cat__F3888_11-10-2025,0.0
num__F4,0.0
cat__F3888_11-11-2002,0.0
cat__F3888_11-11-2006,0.0
cat__F3888_11-11-2009,0.0
cat__F3888_11-11-2010,0.0
cat__F3888_11-11-2011,0.0
cat__F3888_11-11-2014,0.0
cat__F3888_11-11-2016,0.0
cat__F3888_11-11-2019,0.0
cat__F3888_11-11-2020,0.0
cat__F3888_11-11-2021,0.0
cat__F3888_11-11-2022,0.0
cat__F3888_11-11-2025,0.0
cat__F3888_11-12-2008,0.0
cat__F3888_11-12-2009,0.0
cat__F3888_11-12-2010,0.0
cat__F3888_11-12-2011,0.0
cat__F3888_11-12-2012,0.0
cat__F3888_11-12-2018,0.0
cat__F3888_11-12-2020,0.0
cat__F3888_11-12-2024,0.0
cat__F3888_11-12-2025,0.0
cat__F3888_11-13-2009,0.0
cat__F3888_11-13-2013,0.0
cat__F3888_11-13-2014,0.0
cat__F3888_11-13-2015,0.0
cat__F3888_11-13-2016,0.0
cat__F3888_11-13-2017,0.0
cat__F3888_11-13-2019,0.0
cat__F3888_11-13-2023,0.0
cat__F3888_11-13-2024,0.0
cat__F3888_11-13-2025,0.0
cat__F3888_11-14-2009,0.0
cat__F3888_11-14-2011,0.0
cat__F3888_11-14-2012,0.0
cat__F3888_11-14-2013,0.0
cat__F3888_11-14-2014,0.0
cat__F3888_11-14-2017,0.0
cat__F3888_11-14-2018,0.0
cat__F3888_11-14-2019,0.0
cat__F3888_11-14-2024,0.0
cat__F3888_11-14-2025,0.0
cat__F3888_11-15-2006,0.0
cat__F3888_11-15-2010,0.0
cat__F3888_11-15-2012,0.0
cat__F3888_11-15-2016,0.0
cat__F3888_11-15-2017,0.0
cat__F3888_11-15-2018,0.0
cat__F3888_11-15-2019,0.0
cat__F3888_11-15-2023,0.0
cat__F3888_11-15-2025,0.0
cat__F3888_11-16-2004,0.0
cat__F3888_11-16-2007,0.0
cat__F3888_11-16-2012,0.0
cat__F3888_11-16-2015,0.0
cat__F3888_11-16-2016,0.0
cat__F3888_11-16-2017,0.0
cat__F3888_11-16-2018,0.0
cat__F3888_11-16-2019,0.0
cat__F3888_11-16-2021,0.0
cat__F3888_11-16-2023,0.0
cat__F3888_11-16-2024,0.0
cat__F3888_11-17-2008,0.0
cat__F3888_11-17-2009,0.0
cat__F3888_11-17-2011,0.0
cat__F3888_11-17-2012,0.0
cat__F3888_11-17-2014,0.0
cat__F3888_11-17-2015,0.0
cat__F3888_11-17-2017,0.0
cat__F3888_11-17-2018,0.0
cat__F3888_11-17-2020,0.0
cat__F3888_11-17-2022,0.0
cat__F3888_11-17-2023,0.0
cat__F3888_11-17-2025,0.0
cat__F3888_11-18-1990,0.0
cat__F3888_11-18-2008,0.0
cat__F3888_11-18-2009,0.0
cat__F3888_11-18-2010,0.0
cat__F3888_11-18-2011,0.0
cat__F3888_11-18-2014,0.0
cat__F3888_11-18-2015,0.0
cat__F3888_11-18-2016,0.0
cat__F3888_11-18-2017,0.0
cat__F3888_11-18-2020,0.0
cat__F3888_11-18-2024,0.0
cat__F3888_11-18-2025,0.0
cat__F3888_11-19-1988,0.0
cat__F3888_11-19-2001,0.0
cat__F3888_11-19-2007,0.0
cat__F3888_11-19-2015,0.0
cat__F3888_11-19-2016,0.0
cat__F3888_11-19-2018,0.0
cat__F3888_11-19-2020,0.0
cat__F3888_11-19-2021,0.0
cat__F3888_11-19-2022,0.0
cat__F3888_11-19-2024,0.0
cat__F3888_11-19-2025,0.0
cat__F3888_11-2-2007,0.0
cat__F3888_11-2-2009,0.0
cat__F3888_11-2-2011,0.0
cat__F3888_11-2-2012,0.0
cat__F3888_11-2-2016,0.0
cat__F3888_11-2-2017,0.0
cat__F3888_11-2-2018,0.0
cat__F3888_11-2-2020,0.0
cat__F3888_11-2-2021,0.0
cat__F3888_11-2-2022,0.0
cat__F3888_11-2-2023,0.0
cat__F3888_11-20-1980,0.0
cat__F3888_11-20-1996,0.0
cat__F3888_11-20-1997,0.0
cat__F3888_11-20-2006,0.0
cat__F3888_11-20-2009,0.0
cat__F3888_11-20-2012,0.0
cat__F3888_11-20-2015,0.0
cat__F3888_11-20-2017,0.0
cat__F3888_11-20-2018,0.0
cat__F3888_11-20-2019,0.0
cat__F3888_11-20-2020,0.0
cat__F3888_11-20-2021,0.0
cat__F3888_11-20-2024,0.0
cat__F3888_11-20-2025,0.0
cat__F3888_11-21-2003,0.0
cat__F3888_11-21-2011,0.0
cat__F3888_11-21-2013,0.0
cat__F3888_11-21-2015,0.0
cat__F3888_11-21-2017,0.0
cat__F3888_11-21-2019,0.0
cat__F3888_11-21-2020,0.0
cat__F3888_11-21-2022,0.0
cat__F3888_11-21-2025,0.0
cat__F3888_11-22-2001,0.0
cat__F3888_11-22-2002,0.0
cat__F3888_11-22-2011,0.0
cat__F3888_11-22-2014,0.0
cat__F3888_11-22-2016,0.0
cat__F3888_11-22-2017,0.0
cat__F3888_11-22-2018,0.0
cat__F3888_11-22-2019,0.0
cat__F3888_11-22-2021,0.0
cat__F3888_11-23-1993,0.0
cat__F3888_11-23-2011,0.0
cat__F3888_11-23-2012,0.0
cat__F3888_11-23-2013,0.0
cat__F3888_11-23-2016,0.0
cat__F3888_11-23-2018,0.0
cat__F3888_11-23-2020,0.0
cat__F3888_11-23-2023,0.0
cat__F3888_11-23-2025,0.0
cat__F3888_11-24-2000,0.0
cat__F3888_11-24-2003,0.0
cat__F3888_11-24-2006,0.0
cat__F3888_11-24-2011,0.0
cat__F3888_11-24-2015,0.0
cat__F3888_11-24-2016,0.0
cat__F3888_11-24-2017,0.0
cat__F3888_11-24-2020,0.0
cat__F3888_11-24-2021,0.0
cat__F3888_11-24-2023,0.0
cat__F3888_11-24-2025,0.0
cat__F3888_11-25-2000,0.0
cat__F3888_11-25-2002,0.0
cat__F3888_11-25-2003,0.0
cat__F3888_11-25-2009,0.0
cat__F3888_11-25-2010,0.0
cat__F3888_11-25-2013,0.0
cat__F3888_11-25-2014,0.0
cat__F3888_11-25-2021,0.0
cat__F3888_11-25-2022,0.0
cat__F3888_11-25-2024,0.0
cat__F3888_11-25-2025,0.0
cat__F3888_11-26-1983,0.0
cat__F3888_11-26-2009,0.0
cat__F3888_11-26-2013,0.0
cat__F3888_11-26-2015,0.0
cat__F3888_11-26-2018,0.0
cat__F3888_11-26-2025,0.0
cat__F3888_11-27-2001,0.0
cat__F3888_11-27-2006,0.0
cat__F3888_11-27-2008,0.0
cat__F3888_11-27-2009,0.0
cat__F3888_11-27-2012,0.0
cat__F3888_11-27-2013,0.0
cat__F3888_11-27-2014,0.0
cat__F3888_11-27-2015,0.0
cat__F3888_11-27-2017,0.0
cat__F3888_11-27-2018,0.0
cat__F3888_11-27-2019,0.0
cat__F3888_11-27-2020,0.0
cat__F3888_11-27-2024,0.0
cat__F3888_11-27-2025,0.0
cat__F3888_11-28-1984,0.0
cat__F3888_11-28-2011,0.0
cat__F3888_11-28-2012,0.0
cat__F3888_11-28-2013,0.0
cat__F3888_11-28-2014,0.0
cat__F3888_11-28-2016,0.0
cat__F3888_11-28-2017,0.0
cat__F3888_11-28-2022,0.0
cat__F3888_11-28-2023,0.0
cat__F3888_11-28-2024,0.0
cat__F3888_11-28-2025,0.0
cat__F3888_11-29-2002,0.0
cat__F3888_11-29-2007,0.0
cat__F3888_11-29-2008,0.0
cat__F3888_11-29-2011,0.0
cat__F3888_11-29-2012,0.0
cat__F3888_11-29-2013,0.0
cat__F3888_11-29-2017,0.0
cat__F3888_11-29-2018,0.0
cat__F3888_11-29-2021,0.0
cat__F3888_11-29-2022,0.0
cat__F3888_11-29-2023,0.0
cat__F3888_11-29-2024,0.0
cat__F3888_11-3-1978,0.0
cat__F3888_11-3-2004,0.0
cat__F3888_11-3-2008,0.0
cat__F3888_11-3-2010,0.0
cat__F3888_11-3-2014,0.0
num__F13,0.0
cat__F3888_11-3-2016,0.0
cat__F3888_11-3-2017,0.0
cat__F3888_11-3-2018,0.0
cat__F3888_11-3-2020,0.0
cat__F3888_11-3-2021,0.0
cat__F3888_11-3-2022,0.0
cat__F3888_11-3-2023,0.0
cat__F3888_11-3-2025,0.0
cat__F3888_11-30-2006,0.0
cat__F3888_11-30-2009,0.0
cat__F3888_11-30-2010,0.0
cat__F3888_11-30-2011,0.0
cat__F3888_11-30-2013,0.0
cat__F3888_11-30-2016,0.0
cat__F3888_11-30-2017,0.0
cat__F3888_11-30-2019,0.0
cat__F3888_11-30-2020,0.0
cat__F3888_11-30-2021,0.0
cat__F3888_11-30-2022,0.0
cat__F3888_11-30-2024,0.0
cat__F3888_11-4-1996,0.0
cat__F3888_11-4-2003,0.0
cat__F3888_11-4-2004,0.0
cat__F3888_11-4-2010,0.0
cat__F3888_11-4-2011,0.0
cat__F3888_11-4-2015,0.0
cat__F3888_11-4-2016,0.0
cat__F3888_11-4-2017,0.0
cat__F3888_11-4-2022,0.0
cat__F3888_11-4-2023,0.0
cat__F3888_11-4-2024,0.0
cat__F3888_11-4-2025,0.0
cat__F3888_11-5-2012,0.0
cat__F3888_11-5-2013,0.0
cat__F3888_11-5-2019,0.0
cat__F3888_11-5-2020,0.0
cat__F3888_11-5-2021,0.0
cat__F3888_11-5-2022,0.0
cat__F3888_11-5-2025,0.0
cat__F3888_11-6-1995,0.0
cat__F3888_11-6-2002,0.0
cat__F3888_11-6-2006,0.0
cat__F3888_11-6-2009,0.0
cat__F3888_11-6-2012,0.0
cat__F3888_11-6-2013,0.0
cat__F3888_11-6-2014,0.0
cat__F3888_11-6-2015,0.0
cat__F3888_11-6-2018,0.0
cat__F3888_11-6-2020,0.0
cat__F3888_11-6-2021,0.0
cat__F3888_11-6-2023,0.0
cat__F3888_11-6-2024,0.0
cat__F3888_11-6-2025,0.0
cat__F3888_11-7-2012,0.0
cat__F3888_11-7-2014,0.0
cat__F3888_11-7-2015,0.0
cat__F3888_11-7-2016,0.0
cat__F3888_11-7-2017,0.0
cat__F3888_11-7-2019,0.0
cat__F3888_11-7-2020,0.0
cat__F3888_11-7-2022,0.0
cat__F3888_11-7-2024,0.0
cat__F3888_11-7-2025,0.0
cat__F3888_11-8-2012,0.0
cat__F3888_11-8-2013,0.0
cat__F3888_11-8-2014,0.0
cat__F3888_11-8-2016,0.0
cat__F3888_11-8-2018,0.0
cat__F3888_11-8-2019,0.0
cat__F3888_11-8-2021,0.0
cat__F3888_11-8-2023,0.0
cat__F3888_11-8-2024,0.0
cat__F3888_11-9-2011,0.0
cat__F3888_11-9-2012,0.0
cat__F3888_11-9-2015,0.0
cat__F3888_11-9-2016,0.0
cat__F3888_11-9-2017,0.0
cat__F3888_11-9-2022,0.0
cat__F3888_12-1-2004,0.0
cat__F3888_12-1-2010,0.0
cat__F3888_12-1-2014,0.0
cat__F3888_12-1-2016,0.0
cat__F3888_12-1-2017,0.0
cat__F3888_12-1-2018,0.0
cat__F3888_12-1-2020,0.0
cat__F3888_12-1-2021,0.0
cat__F3888_12-1-2022,0.0
cat__F3888_12-1-2023,0.0
cat__F3888_12-10-1990,0.0
cat__F3888_12-10-2002,0.0
cat__F3888_12-10-2007,0.0
cat__F3888_12-10-2008,0.0
cat__F3888_12-10-2009,0.0
cat__F3888_12-10-2010,0.0
cat__F3888_12-10-2011,0.0
cat__F3888_12-10-2013,0.0
cat__F3888_12-10-2015,0.0
cat__F3888_12-10-2018,0.0
cat__F3888_12-10-2019,0.0
cat__F3888_12-10-2021,0.0
cat__F3888_12-10-2024,0.0
cat__F3888_12-11-2001,0.0
cat__F3888_12-11-2013,0.0
cat__F3888_12-11-2014,0.0
cat__F3888_12-11-2015,0.0
cat__F3888_12-11-2019,0.0
cat__F3888_12-11-2020,0.0
cat__F3888_12-11-2024,0.0
cat__F3888_12-12-1995,0.0
cat__F3888_12-12-2000,0.0
cat__F3888_12-12-2005,0.0
cat__F3888_12-12-2006,0.0
cat__F3888_12-12-2007,0.0
cat__F3888_12-12-2009,0.0
cat__F3888_12-12-2011,0.0
cat__F3888_12-12-2013,0.0
cat__F3888_12-12-2014,0.0
cat__F3888_12-12-2016,0.0
cat__F3888_12-12-2017,0.0
cat__F3888_12-12-2019,0.0
cat__F3888_12-12-2022,0.0
cat__F3888_12-12-2023,0.0
cat__F3888_12-13-2005,0.0
cat__F3888_12-13-2010,0.0
cat__F3888_12-13-2011,0.0
cat__F3888_12-13-2013,0.0
cat__F3888_12-13-2014,0.0
cat__F3888_12-13-2016,0.0
cat__F3888_12-13-2017,0.0
cat__F3888_12-13-2018,0.0
cat__F3888_12-13-2021,0.0
cat__F3888_12-13-2022,0.0
cat__F3888_12-13-2023,0.0
cat__F3888_12-13-2024,0.0
cat__F3888_12-14-1996,0.0
cat__F3888_12-14-2001,0.0
cat__F3888_12-14-2009,0.0
cat__F3888_12-14-2010,0.0
cat__F3888_12-14-2011,0.0
cat__F3888_12-14-2012,0.0
cat__F3888_12-14-2013,0.0
cat__F3888_12-14-2015,0.0
cat__F3888_12-14-2017,0.0
cat__F3888_12-14-2020,0.0
cat__F3888_12-14-2021,0.0
cat__F3888_12-14-2022,0.0
cat__F3888_12-15-1999,0.0
cat__F3888_12-15-2000,0.0
cat__F3888_12-15-2010,0.0
cat__F3888_12-15-2011,0.0
cat__F3888_12-15-2014,0.0
cat__F3888_12-15-2015,0.0
cat__F3888_12-15-2016,0.0
cat__F3888_12-15-2022,0.0
cat__F3888_12-15-2023,0.0
cat__F3888_12-16-1997,0.0
cat__F3888_12-16-2005,0.0
cat__F3888_12-16-2008,0.0
cat__F3888_12-16-2010,0.0
cat__F3888_12-16-2013,0.0
cat__F3888_12-16-2014,0.0
cat__F3888_12-16-2015,0.0
cat__F3888_12-16-2016,0.0
cat__F3888_12-16-2017,0.0
cat__F3888_12-16-2020,0.0
cat__F3888_12-16-2022,0.0
cat__F3888_12-16-2023,0.0
cat__F3888_12-16-2024,0.0
cat__F3888_12-17-2002,0.0
cat__F3888_12-17-2007,0.0
cat__F3888_12-17-2013,0.0
cat__F3888_12-17-2014,0.0
cat__F3888_12-17-2015,0.0
cat__F3888_12-17-2016,0.0
cat__F3888_12-17-2019,0.0
cat__F3888_12-17-2020,0.0
cat__F3888_12-17-2024,0.0
cat__F3888_12-18-2012,0.0
cat__F3888_12-18-2017,0.0
cat__F3888_12-18-2018,0.0
cat__F3888_12-18-2020,0.0
cat__F3888_12-18-2021,0.0
cat__F3888_12-18-2023,0.0
cat__F3888_12-19-1991,0.0
cat__F3888_12-19-1995,0.0
cat__F3888_12-19-2008,0.0
cat__F3888_12-19-2009,0.0
cat__F3888_12-19-2011,0.0
cat__F3888_12-19-2013,0.0
cat__F3888_12-19-2015,0.0
cat__F3888_12-19-2016,0.0
cat__F3888_12-19-2017,0.0
cat__F3888_12-19-2018,0.0
cat__F3888_12-19-2019,0.0
cat__F3888_12-19-2022,0.0
cat__F3888_12-19-2023,0.0
cat__F3888_12-19-2024,0.0
cat__F3888_12-2-1989,0.0
cat__F3888_12-2-2000,0.0
cat__F3888_12-2-2009,0.0
cat__F3888_12-2-2011,0.0
cat__F3888_12-2-2013,0.0
cat__F3888_12-2-2015,0.0
cat__F3888_12-2-2019,0.0
cat__F3888_12-2-2020,0.0
cat__F3888_12-2-2021,0.0
cat__F3888_12-2-2023,0.0
cat__F3888_12-20-1988,0.0
cat__F3888_12-20-2004,0.0
cat__F3888_12-20-2011,0.0
cat__F3888_12-20-2013,0.0
cat__F3888_12-20-2014,0.0
cat__F3888_12-20-2016,0.0
cat__F3888_12-20-2019,0.0
cat__F3888_12-20-2022,0.0
cat__F3888_12-20-2023,0.0
cat__F3888_12-20-2024,0.0
cat__F3888_12-21-2005,0.0
cat__F3888_12-21-2010,0.0
cat__F3888_12-21-2011,0.0
cat__F3888_12-21-2012,0.0
cat__F3888_12-21-2013,0.0
cat__F3888_12-21-2016,0.0
cat__F3888_12-21-2019,0.0
cat__F3888_12-21-2020,0.0
cat__F3888_12-21-2021,0.0
cat__F3888_12-21-2022,0.0
cat__F3888_12-21-2023,0.0
cat__F3888_12-22-2000,0.0
cat__F3888_12-22-2009,0.0
cat__F3888_12-22-2010,0.0
cat__F3888_12-22-2015,0.0
cat__F3888_12-22-2016,0.0
cat__F3888_12-22-2017,0.0
cat__F3888_12-22-2020,0.0
cat__F3888_12-22-2022,0.0
cat__F3888_12-23-2009,0.0
cat__F3888_12-23-2010,0.0
cat__F3888_12-23-2011,0.0
cat__F3888_12-23-2013,0.0
cat__F3888_12-23-2014,0.0
cat__F3888_12-23-2015,0.0
cat__F3888_12-23-2016,0.0
cat__F3888_12-23-2020,0.0
cat__F3888_12-23-2021,0.0
cat__F3888_12-23-2022,0.0
cat__F3888_12-24-1976,0.0
cat__F3888_12-24-2007,0.0
cat__F3888_12-24-2010,0.0
cat__F3888_12-24-2014,0.0
cat__F3888_12-24-2019,0.0
cat__F3888_12-24-2020,0.0
cat__F3888_12-24-2024,0.0
cat__F3888_12-26-2008,0.0
cat__F3888_12-26-2011,0.0
cat__F3888_12-26-2012,0.0
cat__F3888_12-26-2014,0.0
cat__F3888_12-26-2016,0.0
cat__F3888_12-26-2017,0.0
cat__F3888_12-26-2018,0.0
cat__F3888_12-26-2019,0.0
cat__F3888_12-26-2022,0.0
cat__F3888_12-26-2023,0.0
cat__F3888_12-26-2024,0.0
cat__F3888_12-27-2001,0.0
cat__F3888_12-27-2011,0.0
cat__F3888_12-27-2012,0.0
cat__F3888_12-27-2014,0.0
cat__F3888_12-27-2016,0.0
cat__F3888_12-27-2017,0.0
cat__F3888_12-27-2019,0.0
cat__F3888_12-27-2021,0.0
cat__F3888_12-27-2023,0.0
cat__F3888_12-27-2024,0.0
cat__F3888_12-28-1995,0.0
cat__F3888_12-28-2011,0.0
cat__F3888_12-28-2013,0.0
cat__F3888_12-28-2015,0.0
cat__F3888_12-28-2017,0.0
cat__F3888_12-28-2020,0.0
cat__F3888_12-28-2021,0.0
cat__F3888_12-28-2022,0.0
cat__F3888_12-28-2023,0.0
cat__F3888_12-29-1999,0.0
cat__F3888_12-29-2000,0.0
cat__F3888_12-29-2005,0.0
cat__F3888_12-29-2006,0.0
cat__F3888_12-29-2007,0.0
cat__F3888_12-29-2010,0.0
cat__F3888_12-29-2011,0.0
cat__F3888_12-29-2012,0.0
cat__F3888_12-29-2014,0.0
cat__F3888_12-29-2015,0.0
cat__F3888_12-29-2016,0.0
cat__F3888_12-29-2017,0.0
cat__F3888_12-29-2020,0.0
cat__F3888_12-29-2022,0.0
cat__F3888_12-29-2023,0.0
cat__F3888_12-3-1997,0.0
cat__F3888_12-3-2007,0.0
cat__F3888_12-3-2009,0.0
cat__F3888_12-3-2012,0.0
cat__F3888_12-3-2014,0.0
cat__F3888_12-3-2015,0.0
cat__F3888_12-3-2016,0.0
cat__F3888_12-3-2018,0.0
cat__F3888_12-3-2019,0.0
cat__F3888_12-3-2020,0.0
cat__F3888_12-3-2024,0.0
cat__F3888_12-30-1991,0.0
cat__F3888_12-30-2005,0.0
cat__F3888_12-30-2008,0.0
cat__F3888_12-30-2011,0.0
cat__F3888_12-30-2013,0.0
cat__F3888_12-30-2014,0.0
cat__F3888_12-30-2015,0.0
cat__F3888_12-30-2016,0.0
cat__F3888_12-30-2017,0.0
cat__F3888_12-30-2019,0.0
cat__F3888_12-30-2020,0.0
cat__F3888_12-30-2021,0.0
cat__F3888_12-30-2022,0.0
cat__F3888_12-30-2024,0.0
cat__F3888_12-31-1990,0.0
cat__F3888_12-31-1999,0.0
cat__F3888_12-31-2000,0.0
cat__F3888_12-31-2005,0.0
cat__F3888_12-31-2008,0.0
cat__F3888_12-31-2010,0.0
cat__F3888_12-31-2011,0.0
cat__F3888_12-31-2012,0.0
cat__F3888_12-31-2013,0.0
cat__F3888_12-31-2014,0.0
cat__F3888_12-31-2018,0.0
cat__F3888_12-31-2019,0.0
cat__F3888_12-31-2020,0.0
cat__F3888_12-31-2022,0.0
cat__F3888_12-31-2024,0.0
cat__F3888_12-4-1990,0.0
cat__F3888_12-4-1999,0.0
cat__F3888_12-4-2003,0.0
cat__F3888_12-4-2012,0.0
cat__F3888_12-4-2014,0.0
cat__F3888_12-4-2019,0.0
cat__F3888_12-4-2020,0.0
cat__F3888_12-4-2021,0.0
cat__F3888_12-4-2023,0.0
cat__F3888_12-4-2024,0.0
cat__F3888_12-5-1972,0.0
cat__F3888_12-5-2007,0.0
cat__F3888_12-5-2011,0.0
cat__F3888_12-5-2012,0.0
cat__F3888_12-5-2015,0.0
cat__F3888_12-5-2016,0.0
cat__F3888_12-5-2019,0.0
cat__F3888_12-5-2020,0.0
cat__F3888_12-5-2022,0.0
cat__F3888_12-5-2023,0.0
cat__F3888_12-5-2024,0.0
cat__F3888_12-6-2002,0.0
cat__F3888_12-6-2007,0.0
cat__F3888_12-6-2013,0.0
cat__F3888_12-6-2016,0.0
cat__F3888_12-6-2018,0.0
cat__F3888_12-6-2022,0.0
cat__F3888_12-6-2023,0.0
cat__F3888_12-6-2024,0.0
cat__F3888_12-7-1982,0.0
cat__F3888_12-7-2010,0.0
cat__F3888_12-7-2011,0.0
cat__F3888_12-7-2015,0.0
cat__F3888_12-7-2016,0.0
cat__F3888_12-7-2019,0.0
cat__F3888_12-7-2020,0.0
cat__F3888_12-7-2021,0.0
cat__F3888_12-7-2022,0.0
cat__F3888_12-7-2023,0.0
cat__F3888_12-7-2024,0.0
cat__F3888_12-8-2009,0.0
cat__F3888_12-8-2011,0.0
cat__F3888_12-8-2012,0.0
cat__F3888_12-8-2014,0.0
cat__F3888_12-8-2016,0.0
cat__F3888_12-8-2017,0.0
cat__F3888_12-8-2020,0.0
cat__F3888_12-8-2021,0.0
cat__F3888_12-8-2022,0.0
cat__F3888_12-8-2023,0.0
cat__F3888_12-9-1991,0.0
cat__F3888_12-9-2010,0.0
cat__F3888_12-9-2011,0.0
cat__F3888_12-9-2013,0.0
cat__F3888_12-9-2014,0.0
cat__F3888_12-9-2015,0.0
cat__F3888_12-9-2016,0.0
cat__F3888_12-9-2019,0.0
cat__F3888_12-9-2020,0.0
cat__F3888_12-9-2024,0.0
cat__F3888_2-1-1980,0.0
cat__F3888_2-1-2005,0.0
cat__F3888_2-1-2012,0.0
cat__F3888_2-1-2013,0.0
cat__F3888_2-1-2016,0.0
cat__F3888_2-1-2017,0.0
cat__F3888_2-1-2018,0.0
cat__F3888_2-1-2019,0.0
cat__F3888_2-1-2021,0.0
cat__F3888_2-1-2023,0.0
cat__F3888_2-1-2024,0.0
cat__F3888_2-1-2025,0.0
cat__F3888_2-10-1986,0.0
cat__F3888_2-10-2009,0.0
cat__F3888_2-10-2012,0.0
cat__F3888_2-10-2015,0.0
